subject,content
"KB증권 ""컨테이너선 운임 하락 계속…HMM 목표가 5% 하향""[이런국장 저런주식]","2만 2000원에서 2만 1000원 4.5% 하향""내년 운임하락 예상···단기 반등 어려울듯""



사진 제공=HMM[서울경제] KB증권은 14일 HMM(011200)에 대해 컨테이너선 운임 하락세가 예상보다 길어질 것으로 보고 목표주가를 기존 2만 2000원에서 2만 1000원으로 4.5% 낮춰 잡았다. 투자의견은 ‘중립(Hold)’을 유지했다.강성진 KB증권 연구원은 이날 보고서에서 “3분기 실적이 일회성 비용을 감안하면 컨센서스를 웃돌기는 했지만, 최근 상하이컨테이너운임지수(SCFI)가 소폭 반등한 것만으로는 공급 과잉에 대한 투자자들의 우려를 바꾸기 어렵다”고 분석했다. 그는 “운임 반등이 구조적인 흐름으로 보기 어렵고 컨테이너선 공급 증가 기조도 이어지고 있어 실적 개선 신호로 해석하기엔 부족하다”고 덧붙였다.HMM의 올해 3분기 영업이익은 2968억 원으로 전년 동기 대비 79.7% 급감했다. 강 연구원은 “컨센서스(시장 전망치 평균) 대비 7.1% 상회했지만 KB증권의 기존 추정치에는 21.2% 미달한 수준”이라며 “다만 595억 원의 일회성 일반관리비(GA)를 제외할 경우 실제 영업이익은 3563억 원으로 기존 전망치(3766억 원)에 근접했을 것”이라고 말했다. 그는 “그럼에도 전년 대비로는 여전히 큰 폭의 역성장을 기록했다는 점에서는 차이가 없다”고 짚었다.KB증권이 실적 둔화를 지적한 핵심 요인은 컨테이너선 운임 급락이다. 강 연구원은 “컨테이너선 공급 과잉 영향으로 운임이 전년 동기 대비 38.5% 하락했다”며 “전체 영업이익 감소 규모 8억 6000만 달러 가운데 7억 8000만 달러가 운임 하락에서 기인했다”고 설명했다. 이어 “가동 선복량(BSA)은 예상보다 많았던 반면, 소석률(적재율)은 기대보다 낮아 수익성이 예상보다 다소 더 약했다”고 덧붙였다.강 연구원은 HMM의 이익 둔화 흐름이 4분기에도 이어질 것으로 전망했다. 그는 “운임 약세가 지속되면서 4분기 영업이익 역시 감소할 것”이라며 “연간 영업이익 전망치는 전년 대비 60.1% 감소한 1조4028억 원으로, 이번 실적을 반영해 기존 전망보다 5.2% 하향 조정했다”고 설명했다.또한 내년에도 운임 하락세가 지속될 가능성이 높다고 내다봤다. 그는 “공급 증가 속도가 수요 회복을 계속 앞지르고 있어 단기적으로 업황 반등을 기대하기 어렵다”며 “2026년 HMM의 영업이익은 8411억 원으로 추가로 40% 정도 감소할 것”이라고 전망했다. KB증권 ""컨테이너선 운임 하락 계속…HMM 목표가 5% 하향""[이런국장 저런주식]"
프리마켓서 10만전자·60만닉스 동반 붕괴…미국發 반도체 삭풍에 안전벨트 매야하나 [투자360],"[챗GPT를 사용해 제작함][헤럴드경제=신동윤 기자] 국내 증시 시가총액 1-2위 종목인 삼성전자와 SK하이닉스 주가가 14일 프리마켓에서 동반 급락세를 면치 못하고 있다. 간밤 미국 뉴욕증시에서 인공지능(AI) 관련 빅테크(대형 기술주) 종목과 대표 반도체 종목들이 가파른 우하향 곡선을 그린 게 영향을 미친 것으로 보인다.이날 대체거래소 넥스트레이드(NXT)에 따르면 오전 8시 35분 현재 삼성전자 주가는 프리마켓에서 전장 대비 2.82%(2900원) 하락한 9만9900원에 거래 중이다.장중 삼성전자 주가는 9만8800원까지 내려 앉기도 했다.SK하이닉스 주가도 전날보다 3.59%(2만2000원) 떨어진 59만원에 거래 중이다. 장중엔 58만5000원을 찍기도 했다.이날 국내 증시 반도체 양강 종목이 장 초반 하락세를 기록 중인 주된 이유론 미국 증시에서 주요 반도체 종목이 급락세를 보인게 꼽힌다.13일(현지시간) 미국 뉴욕증시에선 AI 거품론 속에 AI칩 대장주 엔비디아가 3.58% 급락했다.미국 주요 반도체 지수인 필라델피아반도체지수 역시 3.72% 폭락했다.미국 연방준비제도(Fed·연준) 인사의 매파적 발언으로 인해 12월 기준금리 인하 기대감이 줄어든 것도 악재로 꼽힌다.베스 해맥 클리블랜드 연방준비은행 총재는 “현재로서는 노동시장이 침체 국면으로 접어들 확률이 높다고 보지 않는다”며 “이 시점에서 통화정책이 고용시장에 대해 추가로 할 수 있는 일은 없다고 본다”고 발언, 시장의 우려를 키웠다.알베르토 무살렘 세인트루이스 연은 총재는 “우리는 매우 조심스럽게 나아가야 한다”면서 “통화정책이 지나치게 완화적이지 않으면서 추가 완화를 할 수 있는 여지는 제한적이라고 보기 때문”이라고 설명했다.닐 카시카리 미니애폴리스 연은 총재도 “인플레이션은 약 3% 수준으로 여전히 너무 높다”고 강조했다.시카고상품거래소(CME) 페드워치툴에 따르면 연방기금금리 선물시장은 12월에 기준금리가 동결될 확률을 48.1%로 반영했다. 장 중 50%를 웃도는 등 금리인하를 낙관하는 분위기와 멀어졌다.김석환 미래에셋증권 연구원은 “미국 셧다운 종료에도 금리 인하 전망이 약화되고 경제 지표 공백 우려가 증가해 투자심리가 위축됐다”며 “주요 거시경제 지표 발표가 연기되면서 통화정책 불확실성이 커졌다”고 설명했다.국내 증시에 대한 투자심리를 가늠할 수 있는 모건스탠리캐피털인터내셔널(MSCI) 한국증시 상장지수펀드(ETF)는 1.90% 하락했다.한지영 키움증권 연구원은 “오늘 국내 증시는 연방준비제도(연준·Fed) 위원의 매파 발언 및 12월 금리 인하 기대감 후퇴, 미국 AI주 동반 조정에 영향을 받을 것”이라고 내다봤다."
"""키옥시아 부진…낸드 시장 전체 문제로 볼 필요 없다""[일학리포트]","일본 도쿄 증권거래소에서 열린 회사 기업공개 기념식. 2024.12.19 ⓒ 로이터=뉴스1 ⓒ News1 박주평 기자(서울=뉴스1) 문혜원 기자 = 일본 반도체 기업 키옥시아 홀딩스(이하 키옥시아)가 부진한 실적을 기록한 것과 관련해 ""확대 해석할 필요가 없다""는 진단이 나왔다.앞서 키옥시아는 시장 예상치(컨세서스)를 하회하는 실적을 발표하면서 13일(현지시간) 미국 증시 급락을 부추겼다. 한지영 키움증권 연구원은 ""인공지능(AI)주 차익실현 욕구 속에서 전반적인 업종 간 순환매 수요가 맞물린 가운데 낸드플래시 업체 일본 키옥시아의 실적 미스가 주가 조정의 명분을 제공했다""고 설명했다.류영호 NH투자증권(005940) 연구원은 ""키옥시아는 회계연도 2분기(7–9월) 매출액 4483억 엔을 기록하며 시장 예상을 하회했다""며 ""예상보다 부진한 실적은 부정적인 제품 믹스에 기인한다""고 짚었다.이어 ""동종 업계 기업 대비 상대적으로 높은 밸류에이션을 받았던 키옥시아는 시장 예상 대비 부진한 실적을 발표하며 대체거래소에서 급락했다""면서도 ""이를 전체 낸드 시장으로 확대 해석할 필요는 없다""고 분석했다.그는 ""키옥시아 역시 △낸드 수요 전망치 상향 △일반 서버 교체 및 AI 추론 수요 확대에 따른 솔리드스테이트드라이브(SSD) 수요 강세 △고용량 쿼드레벨셀(QLC) 수요 증가 △장기 계약 협상 △실적 개선세 지속 △보수적인 설비투자(CAPEX) 등을 언급하며 다른 낸드 업체들과 동일한 상황이라는 것을 확인했다""고 했다."
"카카오페이증권 ""10월 국내주식 투자자 평균 수익률 9.2%…연중 최고""","[이데일리 원다연 기자] 카카오페이증권이 10월 자사 플랫폼을 통한 국내 주식 거래 사용자의 평균 수익률이 9.2%로 연중 최고치를 기록했다고 14일 밝혔다. 카카오페이증권은 이날 10월 한 달간 자사 플랫폼을 통해 해외 및 국내 주식을 거래한 사용자의 수익률과 구매 금액 상위 종목을 집계해 발표했다. 한국주식의 전체 평균 수익률은 9.2%로 9월(5.8%) 대비 3.4%포인트 오르며 올해 최고치를 기록했다.국내 시장은 반도체 업황 개선이 전체 수익률을 견인했다. 삼성전자(+28%)와 SK하이닉스(+61%)가 나란히 구매 1·2위를 차지하며 AI 서버용 메모리 수요 증가와 반도체 가격 반등이 주가를 강하게 끌어올렸다.조선·에너지 업종도 순위권을 채웠다. 한화오션(+25%), 삼성중공업(+35%) 등 조선·방산주는 한미 정상회담 이후 방산 투자 확대 기대감으로 매수세가 몰렸고, 두산에너빌리티(+41%) 역시 해외 발전 프로젝트 수주 및 원전 수출 모멘텀의 영향으로 강세를 보였다. △에코프로(+85%) △한미반도체(+49%) △현대차(+35%) 등도 상위권에 새롭게 등장해 전기차 판매 호조와 환율 효과의 수혜를 입었다.3개월 연속 월간 수익률 상위 10% 안에 든 국내 ‘주식 고수’들의 평균 수익률은 42.2%로 전월(37.5%)보다 상승했다. 이들은 반도체 중심 투자 비중을 유지하면서도 △휴림로봇(+102%) △하이브(+28%) △알테오젠(+7%) 등 로봇·엔터·바이오 분야로 분산 투자하며 균형을 맞췄다.10월 미국주식 전체 평균 수익률은 11.1%로 전월(11.4%)과 비슷한 흐름을 이어갔다.테슬라(+3%)와 엔비디아(+9%)가 각각 구매 1·2위를 차지하며 전기차와 AI 테마가 시장을 주도했다. 테슬라는 수익성 우려에도 자율주행 기대감이 수급을 뒷받침했고, 엔비디아는 차세대 그래픽처리장치(GPU) 출시와 AI 반도체 수요 확대에 힘입어 강세를 유지했다.양자컴퓨팅 테마도 한층 탄력을 받았다. 미국 정부의 양자기술 투자 확대 논의가 공개되며 리게티 컴퓨팅(+49%), 아이온큐(+1%)가 다시 구매 상위권에 진입했다. 캠비움 네트웍스(+236%)는 일론 머스크의 스타링크 협력과 밈주식 열풍이 맞물려 급등했다. 반면 비욘드 미트(-12%)는 밈주식 관심에도 실적 부담으로 약세를 보였다.‘주식 고수’들의 평균 수익률은 78.6%로 전월(64.1%) 대비 크게 상승했다. 이들은 △비트코인 관련주(스트래티지 2배 레버리지 ETF, MSTU) △AI 반도체주(엔비디아·AMD) △양자컴퓨팅주(리게티·아이온큐) 등 고위험·고수익형 종목을 중심으로 단기 모멘텀에 빠르게 대응했다.카카오페이증권 관계자는 “10월은 AI와 반도체를 중심으로 한 성장세가 이어지면서 밈주식과 단기 테마 종목으로 투자심리가 확산된 시기였다”며 “특히 국내 시장은 반도체 업황 회복세가 본격화된 점이 올해 최고 수준의 수익률을 기록하는데 주요 요인으로 작용했다”고 밝혔다.



카카오페이증권 ""10월 국내주식 투자자 평균 수익률 9.2%연중 최고"""
"""LG화학, 미국 기업에 3.8조 양극재 공급…'가뭄에 단비 같은 소식'""-메리츠","LG화학 로고메리츠증권은 14일 LG화학의 최근 양극재 수주가 '가뭄에 단비같은 소식'이라고 진단했다. 공급 계약 대상은 미국 파나소닉(Panasonic)이라고 추정했다.전날 LG화학은 미국 소재 업체와 3조7619억원 규모 전기차용 배터리 양극재 공급 계약을 체결했다고 공시했다. 계약 기간은 이달부터 2029년 7월 말까지다.노우호 메리츠증권 연구원은 ""최근 낮아진 양극재 시장 판매단가를 감안 시, 계약 총 규모는 11만톤 수준으로 추정한다""라고 말했다. 이어 "" 전일 계약 체결된 고객사 역시 파나소닉으로 추정한다. 파나소닉이 대응하는 최종 고객사는 시장 지배력을 갖춘 테슬라로 보인다""라며 ""테슬라의 예정된 신차 출시와 로보택시 운행 지역 확장 계획 등은 해당 공급망 기업들에 안정적 출하를 예상하게 한다""고 말했다.이번 계약을 계기로 국내 기업들과의 파트너십이 기대된다. 탈중국 공급망 개편이 이뤄지고 있기 때문이다. 노 연구원은 ""파나소닉은 미국 내 중국산 배터리 원/소재를 배제하며 에너지 사업 생산 사이클을 진행 중이다""라며 ""LG화학 외에도 앞으로 파나소닉발 국내 배터리 소재 기업들, 특히 양극재 및 동박 기업들에 추가 수주가 예상된다""고 말했다."
삼전·하닉 프리마켓서 3% 급락…간밤 美 증시 하락세 영향[이런국장 저런주식],"두산에너빌리티 -3.01%, 한화오션 -2.68%연준 인사 ""금리  유지 적절"" 매파 발언 영향



뉴욕증권거래소(NYSE). AFP 연합뉴스[서울경제] 간밤 미국 뉴욕 증시가 기술주를 중심으로 급락하면서 14일 국내 증시도 장 초반부터 큰 폭의 조정을 받고 있다. 연방준비제도(연준·Fed) 주요 인사들의 매파적(통화긴축 선호) 발언들을 쏟아내면서 고평가 논란이 일었던 인공지능(AI) 기술주를 중심으로 차익 실현 매물이 쏟아졌다.14일 대체거래소 넥스트레이드(NXT)에 따르면 오전 8시 10분 기준 프리마켓은 전장보다 2.34% 하락 중이다. 반도체 대형주 삼성전자와 SK하이닉스는 각각 3.02%, 3.92% 떨어지며 약세를 주도하고 있다. 최근 시장 상승을 이끌었던 두산에너빌리티(-3.01%), 삼성중공업(-1.51%), 한화오션(-2.68%) 등 원전·조선 업종도 동반 하락하고 있다.전날 뉴욕 증시는 기술주 매도세가 집중되며 급락했다. 다우존스30 산업평균지수는 1.65% 내린 4만 7457.22, 스탠더드앤드푸어스(S&P)500 지수는 1.66% 하락한 6737.49, 나스닥 지수는 2.29% 떨어진 2만 2870.36으로 마감했다. S&P500의 하락 폭은 지난달 10일 이후 한 달여 만에 가장 컸다.미 연방정부 셧다운이 43일 만에 종료되며 불확실성은 일부 해소됐지만, 그동안 중단됐던 경제지표 발표가 재개되면 변동성이 커질 수 있다는 우려가 투자 심리에 부담을 줬다. 이에 따라 투자자들은 최근 상승폭이 컸던 기술주 중심으로 차익 실현 매물을 내놓았다. 여기에 연준 인사들의 잇단 “금리 동결”, “추가 인하 불필요” 발언이 나오면서 12월 기준금리 인하 기대가 크게 약화된 점도 기술주 하락을 부추겼다.12월 금리 결정 투표권을 가진 수전 콜린스 보스턴 연은 총재는 “당분간 기준금리를 현 수준에서 유지하는 것이 적절하다”고 밝혔고, 알베르토 무살렘 세인트루이스 연은 총재 역시 추가 인하에 부정적인 입장을 내놨다. 내년 1월부터 투표권을 갖는 베스 해맥 클리블랜드 연은 총재도 “통화정책을 다소 긴축적으로 유지할 필요가 있다”고 언급했다. 이에 따라 금융시장의 12월 금리 인하 전망도 약화됐다. 시카고상품거래소(CME) 페드워치에 따르면 연준이 12월에 금리를 0.25% 포인트 인하할 확률은 52%로, 일주일 전(70%) 대비 크게 낮아졌다.금리인하 기대가 꺾이자 고평가 논란이 컸던 기술주 매도세가 확대됐다. 엔비디아(-3.56%), AMD(-4.21%), 팰런티어(-6.53%) 등 AI 대표주가 급락했고, 테슬라도 6.65% 떨어졌다.한지영 키움증권 연구원은 “오늘 국내 증시도 연준 매파 발언과 12월 인하 기대감 후퇴, 미국 AI주 조정에 영향을 받으면서, 장 출발부터 녹록치 않을 것으로 예상된다”며 “그럼에도 바이오, 저 주가순자산비율(PBR) 등 다른 주력 업종들은 기술 이전, 정부 정책 등의 호재가 유효한 만큼, 증시 전반의 자금 이탈 보다는 이들 업종으로 순환매가 또 한 차례 일어나면서 지수 하단을 지지해줄 것으로 보인다”고 분석했다.



 삼전·하닉 프리마켓서 3% 급락…간밤 美 증시 하락세 영향[이런국장 저런주식]"
"""실리콘투, 드디어 미국서 성장 전환""[클릭 e종목]","관세 가격에 전가하며 방어유럽 성장도 준수…내년 중동 본격 진출실리콘투가 올해 3분기 시장전망치(컨센서스)를 웃도는 호실적을 거뒀다. 미국 시장에서 관세 인상에 대응해 판가를 올리면서도 성장세로 전환했고, 유럽에서도 흥행을 이어가고 있다.14일 삼성증권은 이같은 배경에 실리콘투의 투자의견 '매수'와 목표주가 6만3000원을 유지했다. 전날 종가는 4만2650원이었다.올해 3분기 실리콘투는 매출 2994억원, 영업이익 631억원을 기록했다. 전년 동기 대비 각각 12.9%, 20.9% 증가한 규모다. 미국과 캐나다 매출은 726억원으로 분기 최고 매출을 달성했다. 3개 분기 만에 전년 대비 성장으로 전환한 것이다. 환율 효과를 제거해도 전년 동기 대비 11%, 전분기 대비 57% 증가했다.성장 전환의 배경으로는 얼타뷰티 등 대형 리테일러 대상 매출이 본격화된 점이 꼽힌다. 3분기 라운드랩이 얼타뷰티 1400개 매장에 동시 입점했고, 닥터엘시아도 100개 매장에 시범 도입됐다. 내년에는 도입 매장을 늘릴 예정이다.3분기 미국 매출 중 4%가 얼타뷰티로 추정된다. 이를 포함한 대형 리테일러 전체는 20% 이상, 5%는 틱톡 매출로 점쳐졌다. 전년 1~3분기 분기당 평균 200억원 매출이 발생하던 아이허브 매출도 회복세다. 매 분기 성장세가 이어지면서 현재 분기당 120억원 이상의 매출로 추정된다.유럽도 견고한 성장을 이어가고 있다. 3분기 유럽 매출은 1019억원으로 전년 동기 대비 138% 증가했다. 부츠 등 대형 리테일러에 납품하는 브랜드와 품목 수를 늘려가는 단계다. 전분기 대비 성장률이 다소 주춤해 보이지만 이는 본사 직수출 물량이 줄었기 때문이다. 수익성 및 운영효율 관리 목적으로 법인 매출을 늘리고 있고, 강화된 규제로 고객사들의 법인 물량 선호도도 높아졌다. 이는 단순 행정적인 이슈로 수요는 여전히 폭발적으로 늘고 있다는 평가다.이가영 삼성증권 연구원은 ""실리콘투는 관세 인상에 대응해 미국 판가를 전년 동기 대비 7% 인상하고 브랜드사와 관세 인상분을 분담한 덕에 매출총이익률(GPM)은 31.6%로 유지되면서 관세 인상 타격이 없음을 증명했다""며 ""중동 지역도 내년 1분기부터 매출 성장이 본격화할 전망""이라고 설명했다."
"‘美 반도체 급락’ 삼전·SK하닉 어쩌나…코스피, 짙은 먹구름 [투자360]","뉴욕증시, 셧다운 해제에도 금리 인하 기대 약화에 급락필라델피아반도체지수 -3.72% 폭락코스피 하락 출발할 듯한미 관세협상 결과물·중국 경제지표 주목



[챗GPT를 사용해 제작함][헤럴드경제=신동윤 기자] 미국발(發) 삭풍에 14일 국내 증시도 덩달아 휘청일 것으로 보인단 분석이 나왔다.한국거래소에 따르면 전날 코스피는 역대 최장기간 이어진 미국 연방 정부의 셧다운이 해제됐다는 소식에 매수세가 유입되면서 0.49% 상승, 4170대를 회복했다. 지난 10일 이후 나흘 연속 상승세다.미 연방하원은 전날 오후 본회의를 열고 상원에서 넘어온 단기 지출법안(임시예산안) 수정안을 표결에 부쳐 찬성 222표, 반대 209표로 가결했다. 뒤이어 트럼프 대통령이 의회에서 넘어온 임시예산안에 서명하면서 지난달 1일부터 시작된 셧다운이 43일째 되는 날 끝났다.이에 외국인이 코스피 시장에서 9990억원 순매수하며 지수를 끌어 올렸다.바이오 대장주인 셀트리온(6.67%)을 비롯해 두산에너빌리티(5.99%), HD현대중공업(5.97%), 한화오션(3.16%) 등이 대폭 올랐다.간밤 뉴욕증시는 미국 셧다운이 해제되자 재료 소멸 인식에 차익 실현 매물이 출회되며 일제히 급락했다.다우존스30산업평균지수가 1.65% 내렸으며, 스탠더드앤드푸어스(S&P)500지수와 나스닥지수도 각각 1.66%, 2.29% 하락했다.



13일 서울 을지로 하나은행 본점 딜링룸 증시 현황판에 코스피, 원/달러 환율, 코스닥 지수가 표시되고 있다. [연합]셧다운이 종료된 만큼 그간 발표가 지연됐던 주요 경제지표가 다음 주부터 쏟아질 것으로 예상되는 가운데 지표에 대한 경계감과, 주요 연방준비제도(Fed·연준) 인사의 매파적 발언이 누적되며 매도세를 자극했다.베스 해맥 클리블랜드 연방준비은행 총재는 “현재로서는 노동시장이 침체 국면으로 접어들 확률이 높다고 보지 않는다”며 “이 시점에서 통화정책이 고용시장에 대해 추가로 할 수 있는 일은 없다고 본다”고 발언, 시장의 우려를 키웠다.김석환 미래에셋증권 연구원은 “미국 셧다운 종료에도 금리 인하 전망이 약화되고 경제 지표 공백 우려가 증가해 투자심리가 위축됐다”며 “주요 거시경제 지표 발표가 연기되면서 통화정책 불확실성이 커졌다”고 설명했다.기술주의 경우 인공지능 거품론 속 엔비디아가 3.58% 급락했으며 필라델피아반도체지수도 3.72% 폭락했다. 테슬라 역시 중국 판매량 급감 여파로 6% 넘게 급락했다.이날 국내 증시는 미국 기술주 급락에 반도체주와 이차전지주를 중심으로 하락 출발할 것으로 보인다.국내 증시에 대한 투자심리를 가늠할 수 있는 모건스탠리캐피털인터내셔널(MSCI) 한국증시 상장지수펀드(ETF)는 1.90% 하락했다.한지영 키움증권 연구원은 “오늘 국내 증시는 연방준비제도(연준·Fed) 위원의 매파 발언 및 12월 금리 인하 기대감 후퇴, 미국 AI주 동반 조정에 영향을 받을 것”이라고 내다봤다.한미 관세·안보 협상의 결과물인 ‘조인트 팩트시트’(공동 설명자료)가 이르면 이날 발표될 것이라는 관측이 나오는 가운데 관련 자료에 시장의 이목이 쏠릴 것으로 보인다.아울러 이날 중국 10월 소매 판매와 산업생산 지표가 공개돼 주시할 만하다. 중국 경제지표가 개선될 경우 화장품주 등 중국향 소비주들이 상승 탄력을 받을 수 있다."
비트코인 10만달러 무너지자 코인주 ‘출렁’…JP모건 ‘100달러’ 제시에도 서클 하락 [투자360],"스트레티지 7.19%, 로빈후드 8.16%, 서클 4.59% 하락비트코인 장기 보유자 대량 매도 이어지며 10만달러 붕괴서클, 지난 6월 상장 이후 최저가



[로이터][헤럴드경제=문이림 기자] 비트코인이 10만달러 아래로 밀리자 코인주가 급락했다.13일(현지 시간) 뉴욕증시에서 스트레티지는 7.19% 내린 208.47달러, 로빈후드는 8.16% 떨어진 121.53달러에 거래를 마쳤다. 코인베이스와 서클도 각각 6.86% 4.59% 하락했다.비트코인이 심리적 지지선인 10만달러를 밑돌자 관련 종목으로 매도세가 확산된 것으로 풀이된다.14일 코인마켓캡에 따르면 오전 7시 36분 기준 비트코인은 24시간 전보다 2.14% 낮은 9만9476.06달러에 거래되고 있다.크립토퀀트에 따르면 지난 한 달 동안 장기 보유자들이 약 81만5000개 이상의 비트코인을 매도했다. 지난해 1월 이후 가장 큰 매도 규모다. 시장 내 매도 압력이 비트코인 가격 하락에 영향을 미친 것으로 분석된다.서상영 미래에셋증권 연구원은 “10만달러를 바닥으로 콜옵션이 집중됐는데 관련 수급이 깨지자 선물 옵션 청산이 급증한 점도 하락 확대 요인으로 작용했다”고 설명했다.서클은 목표가 상향 소식에도 약세를 면치 못했다. 서클 주가는 지난 6월 상장 첫날 종가인 64달러 이후 가장 낮은 82.34달러를 기록했다.JP모건은 이날 서클 인터넷에 대한 투자 의견을 비중 축소에서 비중 확대로 상향 조정했다. 목표주가도 기존 94달러에서 100달러로 올려 잡았다.케네스 워싱턴 JP모건 애널리스트는 “서클의 3분기 실적이 견조했고 서클이 발행하는 스테이블코인(USDC)이 주류 금융 서비스에 진출하고 있다”고 평가했다.경쟁사 테더의 성장 그리고 네트워크 확장을 위한 투자, 시장 점유율 침체는 변수로 꼽혔다.워싱턴은 “스테이블코인 시장이 승자독식 구조로 흘러갈지는 아직 미지수”라며 “이 문제의 답은 서클의 향후 총 마진을 가늠하는데 중요할 것”이라고 말했다."
반도체주 최악의 목요일…필라델피아 반도체지수 3% 급락 [투자360],"3.72% 폭락한 6818.74 포인트 기록엔비디아, 목표주가 상향에도 3.58% 하락



13일(현지시간) 미국 뉴욕증권거래소에서 트레이더가 모니터를 들여다 보고 있다. [AFP][헤럴드경제=신주희 기자] 미국 뉴욕증시에서 인공지능(AI) 반도체주가 급락하며 최악의 목요일을 보냈다. 필라델피아 반도체지수는 3% 급락했다.13일(현지시간) 뉴욕증시에서 필리 지수는 이날 3.72% 폭락한 6818.74 포인트를 기록했다.시가총액 1위 엔비디아는 글로벌 투자 은행 오펜하이머가 목표주가를 상향 조정했음에도 3.58% 하락했다. AI 경쟁 심화가 투자심리를 압박했다는 분석이다.CNBC에 따르면 이날 오펜하이머는 엔비디아에 대한 투자 의견을 ‘시장 수익률 상회’로 유지하면서, 목표주가를 기존 225달러에서 265달러로 상향 조정했다.릭 셰이퍼 오펜하이머 애널리스트는 보고서에서 “엔비디아는 그래픽 전문 기업에서 세계 최고의 AI 통합 솔루션 플랫폼 기업으로 탈바꿈했다”고 평가했다.특히 중국 바이두가 AI 칩 2종을 공개하며 시장 경쟁이 격화된 점, 고평가 부담이 부각된 점이 투자 심리를 자극했다는 평가다. 시장 전반적으로도 AI 섹터에 차익 실현 물량이 대거 출회된 흐름이 이어졌다.일본 시장에서는 키옥시아가 기대에 못 미치는 실적을 발표하면서 관련 업종 전반에 부담을 줬다. 투자자들은 실적 부진이 일시적 현상인지 여부를 주시하는 분위기다. 최근 대만 TSMC의 10월 매출이 시장 예상에 못 미쳤던 점도 반도체 업종 전반의 투자심리를 위축시킨 요인으로 지목된다.이 같은 흐름 속에서 마이크론도 3.25% 하락했다. 모건스탠리가 메모리 가격 급등을 근거로 매수 의견을 제시했지만, 시장 전반의 약세와 함께 매물이 쏟아지며 주가가 밀렸다.브로드컴(-4.29%), AMD(-4.23%), 램리서치(-5.02%), ARM(-5.67%) 등 주요 반도체 기업 주가도 줄줄이 하락했다.이 밖에도 미국 연방준비제도(연준·Fed)의 12월 금리 인하 가능성이 대폭 낮아진 점도 투자 심리를 위축시켰다.서상영 미래에셋증권 연구원은 “CME 페드워치에서 12월 금리인하 확률이 전일 62.9%에서 장 중 51.9%로 하락했다”라며 “이는 이번주 많은 연준위원들이 다소 매파적인 발언들이 이어졌기 때문”이라고 설명했다.그러면서 “지난 주 해맥 클리블랜드 연은 총재는 물가에 대한 불안을 언급하며 추가 금리 인하에 반대했으며, 존 윌리엄스 뉴욕 연은 총재는 빈부 격차 확대가 경기 하방 리스크가 될 수 있다며 금리인하에 대해서는 회의적으로 언급했다”고 덧붙였다."
